n_clusters,K-Means++,SpectralClustering
2,21.076965280447496,21.076965280447496
3,16.10128982989043,14.295925687636819
4,13.097593434095504,10.490633787136614
5,12.363831981700786,11.54464471904583
6,11.823669814163571,11.463299578873652
7,11.05404236295363,10.717222960189373
8,10.151783481954457,10.178234240271655
