n_clusters,K-Means++,SpectralClustering
2,0.13963033059321217,0.13836918581933955
3,0.1385861339293307,0.13397112801141878
4,0.13660119336357734,0.12802707030424115
5,0.12327922896494678,0.12443244256663014
6,0.14199677035662364,0.11404611794562418
7,0.12775300025210234,0.14891926397755434
8,0.11412713174312421,0.14059306022947213
