n_clusters,K-Means++,SpectralClustering
2,0.08833541052731612,0.08870160911698403
3,0.08820005328153901,0.0887813335577318
4,0.09787330649712761,0.10881792034952319
5,0.11153327430932833,0.12978379543186516
6,0.12210490528563536,0.12748207476861062
7,0.12578134693530296,0.13821500630806585
8,0.128432936792707,0.13175463744078655
