n_clusters,K-Means++,SpectralClustering
2,0.16708937849766117,0.16708937849766117
3,0.13282391932403284,0.13282391932403284
4,0.12883980336162698,0.11202561676299806
5,0.1403172732367273,0.1382570546190268
6,0.10476681703966703,0.11450775478348377
7,0.10730755880239147,0.12816075991003734
8,0.11017056160960798,0.11255902628819149
