n_clusters,K-Means++,SpectralClustering
2,0.4872498344519944,0.4872498344519944
3,0.4653054798060152,0.46781066017873063
4,0.49838191426309064,0.5451750290781323
5,0.5379772213464774,0.551715658349981
6,0.5120748214095266,0.5112959059185345
7,0.45341709653240037,0.5285473840881197
8,0.3929405690109415,0.4881831190897986
