n_clusters,K-Means++,SpectralClustering
2,0.1344809248423832,0.12833101038662706
3,0.12009215062072753,0.1187294582985148
4,0.1267374650134894,0.08172883015857828
5,0.12523182726217158,0.11064381700004883
6,0.1035756886059337,0.10329877323559276
7,0.12325607971650357,0.13431029758978752
8,0.09933884634827447,0.14026396062621277
