n_clusters,K-Means++,SpectralClustering
2,6.1555654224171805,5.8572942059562045
3,5.142635993383559,4.6685551784522366
4,4.716187840194588,4.2448421494019755
5,4.526115114861188,3.7979575841624453
6,3.927614619744113,3.729356983590869
7,3.7570921792713516,4.269722334829414
8,3.724863136370753,4.177201420636402
