n_clusters,K-Means++,SpectralClustering
2,0.8414096647814073,0.8414096647814073
3,0.19091298966844927,0.17938282045162837
4,0.19638208780476912,0.19420920134205177
5,0.21151698775080296,0.14111642694766888
6,0.198181794353062,0.15993453840908156
7,0.22040317035630683,0.1837751034670165
8,0.19963287272115557,0.2199927677230812
