n_clusters,K-Means++,SpectralClustering
2,0.594948457196937,0.594948457196937
3,0.5674184860798278,0.5151937993164739
4,0.5145238225328866,0.48272309382276307
5,0.5119458682990947,0.46257055646983486
6,0.48469949759377146,0.48213720523984
7,0.5102304042693518,0.36803044667552454
8,0.49141199605192487,0.3293934823543457
