n_clusters,K-Means++,SpectralClustering
2,0.12088756471383028,0.11424713994011501
3,0.12842649922759938,0.11239801137704644
4,0.09994303088683781,0.09053078478366473
5,0.0913290321136495,0.11338009780356358
6,0.11945310164302633,0.11539092444864389
7,0.09957572956135845,0.15308832787241242
8,0.11196870670436723,0.13176326480889075
