n_clusters,K-Means++,SpectralClustering
2,0.5016472801370685,0.4885070721714386
3,0.4460321894652215,0.4882235419421839
4,0.47485327754340767,0.5005404945523364
5,0.47156730178700706,0.47156730178700706
6,0.4379282842247217,0.5166326938235699
7,0.4300359572928791,0.5712416620680536
8,0.39255676426900105,0.45608818793311745
