n_clusters,K-Means++,SpectralClustering
2,78.75798697309482,77.1150996664978
3,115.66075550461447,91.90468989972167
4,125.00890555135925,95.01952566426989
5,153.72745678342017,153.72745678342017
6,174.88404600373755,147.91199696534716
7,208.61320177106353,120.3950514271716
8,325.96957219559147,73.0824550529215
