1,0,2,3,4,5,6,7
0.5666666666666667,0.43333333333333335,,,,,,
0.3,0.36666666666666664,0.3333333333333333,,,,,
0.36666666666666664,0.3,0.16666666666666666,0.16666666666666666,,,,
0.3,0.13333333333333333,0.3,0.1,0.16666666666666666,,,
0.16666666666666666,0.16666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.2,,
0.16666666666666666,0.1,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.2,
0.13333333333333333,0.2,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667
