n_clusters,K-Means++,SpectralClustering
2,0.1020813659062971,0.10623570689939991
3,0.09941674189029052,0.10031263694807321
4,0.08825117546751816,0.10671070036328709
5,0.10367093003037782,0.10497296602110762
6,0.11553739490264461,0.11461178046639305
7,0.1328581221835744,0.1606391115576347
8,0.1245462976791251,0.15129609605543673
