0,1,2,3,4,5,6,7
0.7333333333333333,0.26666666666666666,,,,,,
0.4,0.3333333333333333,0.26666666666666666,,,,,
0.5666666666666667,0.16666666666666666,0.13333333333333333,0.13333333333333333,,,,
0.36666666666666664,0.2,0.13333333333333333,0.16666666666666666,0.13333333333333333,,,
0.26666666666666666,0.23333333333333334,0.03333333333333333,0.2,0.13333333333333333,0.13333333333333333,,
0.13333333333333333,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.2,0.13333333333333333,0.2,
0.1,0.1,0.03333333333333333,0.23333333333333334,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.2
