n_clusters,K-Means++,SpectralClustering
2,8.380868053295124,8.380868053295124
3,6.713637231320454,6.713637231320454
4,6.029707706593221,5.24493003357768
5,5.58968730097936,5.504963111738209
6,5.461901554569773,5.515067913923896
7,5.637985225106823,5.213199411038365
8,4.833589911743846,5.185179039754373
