n_clusters,K-Means++,SpectralClustering
2,0.2010501755682998,0.2010501755682998
3,0.12114770852143347,0.12114770852143347
4,0.108200685148181,0.11168699222259068
5,0.13182267342741955,0.13690425375486834
6,0.13748898771539592,0.13838376711180903
7,0.15523556766196572,0.14362927831524838
8,0.12433304713346977,0.14053584163965477
