n_clusters,K-Means++,SpectralClustering
2,0.37635015268595107,0.37635015268595107
3,0.10064685237094405,0.12432783974575938
4,0.10031440828585121,0.1163723454895126
5,0.10192414248712857,0.1241653407492139
6,0.12224418281469313,0.12781470905966905
7,0.11246473275937602,0.14294049450859353
8,0.11649905396813799,0.13017796088820505
