0,1,2,3,4,5,6,7
0.7,0.3,,,,,,
0.13333333333333333,0.5333333333333333,0.3333333333333333,,,,,
0.13333333333333333,0.36666666666666664,0.3,0.2,,,,
0.3333333333333333,0.23333333333333334,0.2,0.13333333333333333,0.1,,,
0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.3,0.1,,
0.06666666666666667,0.23333333333333334,0.13333333333333333,0.13333333333333333,0.23333333333333334,0.1,0.1,
0.06666666666666667,0.13333333333333333,0.1,0.1,0.23333333333333334,0.06666666666666667,0.13333333333333333,0.16666666666666666
