n_clusters,K-Means++,SpectralClustering
2,0.1064758752133817,0.06664359654308355
3,0.06665399384102748,0.04270644467003393
4,0.03554614545327867,0.059041181158378565
5,0.041901000816286636,0.04893004116634105
6,0.058957273448682415,0.07301180536884287
7,0.045647572554147114,0.06190969286234506
8,0.02895418142519994,0.082403054982961
