n_clusters,K-Means++,SpectralClustering
2,3.9025987742323403,3.1057978830927975
3,3.3892802008331455,2.8052831026638314
4,2.780306961816469,3.007506950225792
5,2.7131490330749832,2.92366778331068
6,2.741852380769523,3.0338297871459994
7,2.570129383016951,2.7293854522934327
8,2.627500842484924,2.8844381225155966
