n_clusters,K-Means++,SpectralClustering
2,2.325729625935509,2.2708911482439107
3,2.0949371490339677,2.0866588858902593
4,1.7216190351153093,1.8482291129011594
5,1.6080962882182395,1.606186252180369
6,1.6694089435116284,1.5763234740824952
7,1.481341369657575,1.4311107317633245
8,1.2641083779847921,1.3315903338919854
